SYMBOL,AVG_TTL_TRD_QNTY,AVG_DELIV_QTY
VSCL,3000.0,3000.0
VSSL,114056.73,42811.36
VSTIND,380775.18,201966.82
VSTL,22144.18,12937.64
VSTTILLERS,27210.27,9624.27
VTL,165509.09,64839.18
WAAREEENER,2392670.55,596544.55
WAAREERTL,1951289.18,332690.82
WABAG,583387.45,262395.91
WALPAR,2000.0,2000.0
WCIL,235741.55,122046.0
WEALTH,3452.27,2144.73
WEBELSOLAR,171675.18,87102.27
WEIZMANIND,5617.45,2794.82
WEL,414812.64,94728.64
WELCORP,808361.55,309608.18
WELENT,112011.36,69432.0
WELSPUNLIV,3541042.36,1365171.27
WENDT,86858.0,24340.09
WESTLIFE,132980.36,44959.27
WEWIN,5599.09,3422.45
WHEELS,36637.73,19922.91
WHIRLPOOL,328492.55,193702.0
WHITEFORCE,116800.0,115200.0
WILLAMAGOR,6132.82,3590.09
WINDLAS,76054.82,31050.18
WINDMACHIN,120971.91,63219.0
WINSOL,8800.0,7600.0
WIPL,2852.18,1760.64
WIPRO,12553969.0,4762753.09
WOCKPHARMA,469371.18,154972.27
WOL3D,79000.0,50000.0
WOMANCART,29600.0,19200.0
WONDERLA,53539.64,30022.91
WORTH,122916.45,44574.91
WSTCSTPAPR,114263.36,46099.45
WTICAB,75000.0,58500.0
XCHANGING,108986.91,58109.82
XELPMOC,8133.91,5542.64
XPROINDIA,42249.27,23564.36
XTGLOBAL,18447.27,12036.91
YASHO,7003.18,3955.45
YASHOPTICS,28800.0,28800.0
YATHARTH,493092.18,193330.45
YATRA,747794.82,299912.09
YCCL,6000.0,6000.0
YESBANK,66839531.91,28576144.91
YUDIZ,6400.0,5600.0
YUKEN,7283.82,3713.73
ZAGGLE,424236.18,220127.91
ZEAL,9600.0,7200.0
ZEEL,12252792.45,5355838.91
ZEEMEDIA,1603371.45,851124.64
ZENITHEXPO,779.18,473.0
ZENSARTECH,729646.91,306489.0
ZENTEC,188447.64,111565.55
ZFCVINDIA,8456.27,3206.82
ZIMLAB,497154.64,308489.09
ZODIACLOTH,11711.0,7496.55
ZOTA,69482.09,27063.91
ZTECH,7800.0,7800.0
ZUARI,2336576.0,361350.91
ZUARIIND,153675.18,56153.73
ZYDUSLIFE,813230.55,470848.82
ZYDUSWELL,79657.18,34355.18
