SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
GRINDWELL, EQ, 23-Jul-2025,1773.8,1773.8,1776.0,1749.3,1765.0,1758.6,1758.62,23243.0,408.76,6077.0, 15243, 65.58
GRINFRA, EQ, 23-Jul-2025,1268.9,1269.3,1275.3,1255.0,1266.0,1262.3,1262.44,7652.0,96.6,1085.0, 4369, 57.10
GRMOVER, EQ, 23-Jul-2025,379.2,376.9,382.5,375.0,375.6,378.2,378.45,315805.0,1195.17,4241.0, 168573, 53.38
GROWWDEFNC, EQ, 23-Jul-2025,82.15,82.97,82.97,81.1,82.08,82.02,81.76,266136.0,217.61,3348.0, 152254, 57.21
GROWWEV, EQ, 23-Jul-2025,29.34,29.41,29.65,29.31,29.63,29.59,29.53,181934.0,53.73,1591.0, 155746, 85.61
GROWWGOLD, EQ, 23-Jul-2025,97.94,98.53,99.47,98.35,99.05,99.2,98.97,148329.0,146.8,1779.0, 62920, 42.42
GROWWLIQID, EQ, 23-Jul-2025,104.96,104.98,104.98,104.97,104.98,104.97,104.98,295861.0,310.59,164.0, 226847, 76.67
GROWWLOVOL, EQ, 23-Jul-2025,10.1,10.21,10.22,10.05,10.15,10.11,10.09,37857.0,3.82,275.0, 34238, 90.44
GROWWMOM50, EQ, 23-Jul-2025,10.75,10.89,10.89,10.62,10.75,10.75,10.74,114668.0,12.32,948.0, 83808, 73.09
GROWWN200, EQ, 23-Jul-2025,11.34,11.62,11.62,11.11,11.38,11.34,11.31,139366.0,15.77,952.0, 100302, 71.97
GROWWNET, EQ, 23-Jul-2025,10.46,10.7,12.14,10.48,10.6,10.53,10.55,1056194.0,111.41,5133.0, 410877, 38.90
GROWWNIFTY, EQ, 23-Jul-2025,10.04,10.29,10.47,10.04,10.12,10.06,10.07,503856.0,50.75,1347.0, 271169, 53.82
GROWWRAIL, EQ, 23-Jul-2025,37.44,37.49,37.83,37.31,37.6,37.55,37.52,221100.0,82.95,1690.0, 119131, 53.88
GROWWSLVR, EQ, 23-Jul-2025,113.7,114.02,116.25,114.02,115.3,115.29,115.13,239179.0,275.36,2846.0, 132236, 55.29
GRPLTD, EQ, 23-Jul-2025,2522.4,2547.6,2590.0,2505.6,2549.9,2535.9,2539.71,1786.0,45.36,558.0, 1122, 62.82
GRSE, EQ, 23-Jul-2025,2630.3,2644.1,2660.6,2610.0,2650.0,2646.7,2634.7,566848.0,14934.74,34005.0, 172477, 30.43
GRWRHITECH, EQ, 23-Jul-2025,3713.1,3720.8,3762.9,3649.9,3675.0,3665.6,3688.73,22383.0,825.65,3643.0, 12519, 55.93
GSEC10ABSL, EQ, 23-Jul-2025,109.89,109.99,109.99,109.45,109.45,109.45,109.69,27.0,0.03,3.0, 27, 100.00
GSEC10IETF, EQ, 23-Jul-2025,258.51,258.98,258.98,258.59,258.97,258.97,258.67,130.0,0.34,8.0, 130, 100.00
GSEC10YEAR, EQ, 23-Jul-2025,29.33,29.29,29.35,29.28,29.31,29.32,29.33,4055.0,1.19,23.0, 3744, 92.33
GSEC5IETF, EQ, 23-Jul-2025,62.91,62.91,63.19,62.76,63.12,62.84,62.86,11307.0,7.11,42.0, 7542, 66.70
GSFC, EQ, 23-Jul-2025,201.44,201.75,205.1,199.25,204.74,204.57,203.0,1033165.0,2097.28,15166.0, 470134, 45.50
GSLSU, EQ, 23-Jul-2025,128.88,128.86,130.9,123.0,123.5,123.45,125.31,185138.0,231.99,3373.0, 90402, 48.83
GSPL, EQ, 23-Jul-2025,332.25,332.9,348.0,329.35,331.4,331.65,338.8,3167510.0,10731.45,61811.0, 594723, 18.78
GSS, EQ, 23-Jul-2025,32.59,32.0,32.81,31.3,32.19,31.95,32.08,53746.0,17.24,871.0, 30821, 57.35
GTL, EQ, 23-Jul-2025,10.03,10.03,10.09,9.97,10.0,10.01,10.02,139620.0,13.99,739.0, 99620, 71.35
GTLINFRA, EQ, 23-Jul-2025,1.61,1.63,1.64,1.57,1.64,1.62,1.6,85918527.0,1374.28,25715.0, 41135769, 47.88
GTPL, EQ, 23-Jul-2025,116.05,116.9,127.49,115.61,124.63,124.49,123.83,610632.0,756.15,8847.0, 142187, 23.29
GUFICBIO, EQ, 23-Jul-2025,383.5,379.65,389.95,379.65,387.0,388.85,385.75,62530.0,241.21,2333.0, 46449, 74.28
GUJALKALI, EQ, 23-Jul-2025,600.15,604.95,609.0,595.25,595.25,598.75,600.54,319717.0,1920.02,4255.0, 279735, 87.49
GUJAPOLLO, EQ, 23-Jul-2025,459.8,458.1,473.0,450.0,467.0,469.15,461.1,40391.0,186.24,2131.0, 23516, 58.22
GUJGASLTD, EQ, 23-Jul-2025,471.8,471.8,484.8,471.8,474.2,476.35,477.98,537766.0,2570.4,26427.0, 199689, 37.13
GUJRAFFIA, EQ, 23-Jul-2025,39.56,39.86,40.8,38.63,39.62,39.26,39.49,2821.0,1.11,63.0, 1881, 66.68
GUJTHEM, EQ, 23-Jul-2025,372.45,368.8,378.0,360.45,370.0,376.05,372.35,195688.0,728.64,6611.0, 85394, 43.64
GULFOILLUB, EQ, 23-Jul-2025,1236.5,1230.0,1251.4,1223.0,1232.1,1234.9,1238.11,45086.0,558.21,8020.0, 23397, 51.89
GULFPETRO, EQ, 23-Jul-2025,44.6,44.99,44.99,44.21,44.94,44.65,44.43,47049.0,20.9,631.0, 25972, 55.20
GULPOLY, EQ, 23-Jul-2025,172.02,173.4,174.2,169.94,174.1,173.48,171.89,41789.0,71.83,1254.0, 21107, 50.51
GVPTECH, EQ, 23-Jul-2025,10.24,10.02,10.59,10.02,10.27,10.17,10.2,32057.0,3.27,354.0, 23115, 72.11
GVT&D, EQ, 23-Jul-2025,2451.4,2476.0,2525.0,2442.1,2500.0,2500.4,2477.77,414360.0,10266.89,47131.0, 280451, 67.68
HAL, EQ, 23-Jul-2025,4758.2,4771.0,4779.5,4666.0,4730.0,4715.8,4704.67,866289.0,40756.04,68186.0, 364112, 42.03
HAPPSTMNDS, EQ, 23-Jul-2025,622.75,618.5,624.95,615.15,616.5,616.0,617.89,113013.0,698.3,7177.0, 52645, 46.58
HAPPYFORGE, EQ, 23-Jul-2025,941.85,945.0,980.0,945.0,975.0,974.4,963.91,30481.0,293.81,3510.0, 18072, 59.29
HARIOMPIPE, EQ, 23-Jul-2025,503.3,501.0,505.9,483.25,484.25,485.3,493.82,399946.0,1975.01,12411.0, 178299, 44.58
HARRMALAYA, EQ, 23-Jul-2025,219.49,222.0,222.0,215.9,217.0,217.69,218.13,16425.0,35.83,500.0, 9712, 59.13
HARSHA, EQ, 23-Jul-2025,407.45,409.9,411.85,402.05,407.0,404.75,404.9,39705.0,160.77,4436.0, 18041, 45.44
HATHWAY, EQ, 23-Jul-2025,15.65,15.77,15.89,15.44,15.75,15.65,15.6,5962688.0,930.41,7663.0, 1634084, 27.41
HATSUN, EQ, 23-Jul-2025,958.9,966.55,979.0,958.1,969.0,962.65,969.3,63855.0,618.95,8235.0, 33270, 52.10
HAVELLS, EQ, 23-Jul-2025,1578.6,1583.0,1583.5,1547.9,1568.0,1572.7,1566.1,1664830.0,26072.98,53066.0, 949018, 57.00
HBLENGINE, EQ, 23-Jul-2025,593.0,592.9,597.0,583.15,586.8,585.25,589.2,614288.0,3619.36,24569.0, 306033, 49.82
HCG, EQ, 23-Jul-2025,564.05,564.05,571.6,555.1,566.5,569.9,567.9,114972.0,652.93,5907.0, 82734, 71.96
HCLTECH, EQ, 23-Jul-2025,1520.1,1524.1,1536.0,1518.0,1528.8,1529.8,1527.16,3471536.0,53015.91,75211.0, 2647634, 76.27
HDBFS, EQ, 23-Jul-2025,800.15,801.4,806.4,797.0,800.0,800.3,800.05,1167072.0,9337.16,30145.0, 881359, 75.52
HDFCAMC, EQ, 23-Jul-2025,5592.5,5599.0,5619.5,5573.0,5589.5,5599.0,5594.24,445350.0,24913.95,27214.0, 328965, 73.87
HDFCBANK, EQ, 23-Jul-2025,2007.1,2011.0,2029.8,2003.0,2024.5,2024.3,2019.97,6817458.0,137710.9,191989.0, 4887186, 71.69
HDFCBSE500, EQ, 23-Jul-2025,38.08,38.08,38.13,37.86,38.06,38.0,37.98,9697.0,3.68,245.0, 6519, 67.23
HDFCGOLD, EQ, 23-Jul-2025,85.43,85.63,86.95,85.63,86.46,86.48,86.29,2192287.0,1891.81,5907.0, 1434920, 65.45
HDFCGROWTH, EQ, 23-Jul-2025,119.84,120.94,122.25,119.39,120.0,119.96,119.89,11097.0,13.3,309.0, 8272, 74.54
HDFCLIFE, EQ, 23-Jul-2025,763.3,765.0,768.3,758.1,762.65,762.5,762.58,1312711.0,10010.47,41508.0, 786329, 59.90
HDFCLIQUID, EQ, 23-Jul-2025,1020.28,1020.39,1020.43,1020.39,1020.43,1020.41,1020.42,2143.0,21.87,20.0, 1582, 73.82
HDFCLOWVOL, EQ, 23-Jul-2025,20.35,20.46,20.54,20.36,20.54,20.44,20.49,39591.0,8.11,175.0, 29599, 74.76
HDFCMID150, EQ, 23-Jul-2025,22.06,22.29,22.3,22.0,22.18,22.12,22.07,148537.0,32.78,1289.0, 107060, 72.08
HDFCMOMENT, EQ, 23-Jul-2025,31.26,31.44,31.52,30.73,31.44,31.38,31.16,470174.0,146.52,929.0, 323173, 68.73
HDFCNEXT50, EQ, 23-Jul-2025,69.08,69.42,69.42,68.8,69.42,69.37,69.05,55046.0,38.01,612.0, 30432, 55.28
HDFCNIF100, EQ, 23-Jul-2025,26.33,26.72,26.73,26.25,26.56,26.5,26.48,20319.0,5.38,459.0, 17084, 84.08
HDFCNIFBAN, EQ, 23-Jul-2025,58.14,58.3,58.5,57.97,58.5,58.47,58.3,53617.0,31.26,308.0, 44631, 83.24
HDFCNIFIT, EQ, 23-Jul-2025,38.63,39.37,39.37,38.55,38.75,38.78,38.72,30695.0,11.89,298.0, 21213, 69.11
HDFCNIFTY, EQ, 23-Jul-2025,279.45,279.53,281.42,279.22,281.39,281.11,280.45,21943.0,61.54,486.0, 13585, 61.91
HDFCPSUBK, EQ, 23-Jul-2025,70.84,70.84,71.24,70.25,71.17,71.12,70.63,24869.0,17.56,298.0, 13289, 53.44
HDFCPVTBAN, EQ, 23-Jul-2025,28.28,28.98,28.98,28.19,28.47,28.4,28.35,35421.0,10.04,726.0, 18827, 53.15
HDFCQUAL, EQ, 23-Jul-2025,57.48,57.94,58.26,57.24,57.59,57.66,57.58,27550.0,15.86,440.0, 19687, 71.46
HDFCSENSEX, EQ, 23-Jul-2025,92.44,92.95,93.11,92.22,93.07,92.89,92.71,12043.0,11.17,319.0, 6749, 56.04
HDFCSILVER, EQ, 23-Jul-2025,110.62,111.27,114.0,111.27,112.35,112.27,111.96,1268167.0,1419.78,4489.0, 763444, 60.20
HDFCSML250, EQ, 23-Jul-2025,179.37,182.6,182.6,177.57,179.7,179.59,179.15,451067.0,808.08,6516.0, 280005, 62.08
HDFCVALUE, EQ, 23-Jul-2025,133.01,133.01,134.48,133.01,134.2,134.33,134.0,5855.0,7.85,74.0, 4599, 78.55
HEADSUP, EQ, 23-Jul-2025,10.02,10.02,10.05,9.56,9.79,9.74,9.73,41349.0,4.02,361.0, 18806, 45.48
HEALTHADD, EQ, 23-Jul-2025,146.57,146.57,147.38,146.57,147.38,147.38,147.02,74.0,0.11,8.0, 73, 98.65
HEALTHIETF, EQ, 23-Jul-2025,148.33,148.33,149.75,148.04,149.5,149.47,149.23,47039.0,70.2,803.0, 31596, 67.17
HEALTHY, EQ, 23-Jul-2025,14.9,14.88,15.3,14.88,15.0,14.99,14.97,79219.0,11.86,801.0, 61187, 77.24
HEG, EQ, 23-Jul-2025,540.65,541.65,544.0,531.3,540.05,541.15,538.24,506121.0,2724.16,16740.0, 158256, 31.27
HEIDELBERG, EQ, 23-Jul-2025,213.58,214.4,218.45,212.86,217.0,217.58,216.57,499795.0,1082.39,9778.0, 217348, 43.49
HEMIPROP, EQ, 23-Jul-2025,134.66,134.7,135.62,133.25,133.88,133.95,133.85,177768.0,237.94,2671.0, 106735, 60.04
HERANBA, EQ, 23-Jul-2025,375.6,376.8,378.95,365.3,369.0,369.9,370.95,79988.0,296.71,5167.0, 37006, 46.26
HERITGFOOD, EQ, 23-Jul-2025,479.05,481.9,482.0,468.9,472.85,473.3,472.49,334244.0,1579.26,13569.0, 164930, 49.34
HEROMOTOCO, EQ, 23-Jul-2025,4342.4,4360.0,4377.0,4325.9,4369.1,4363.7,4356.48,376802.0,16415.32,39820.0, 188870, 50.12
HESTERBIO, EQ, 23-Jul-2025,1880.4,1876.2,1892.3,1844.0,1846.0,1850.6,1865.24,3318.0,61.89,667.0, 2215, 66.76
HEUBACHIND, EQ, 23-Jul-2025,593.25,598.75,598.75,592.05,592.6,592.2,592.26,6546.0,38.77,275.0, 5145, 78.60
HEXATRADEX, EQ, 23-Jul-2025,184.88,185.59,188.0,184.9,185.0,185.1,185.91,4579.0,8.51,156.0, 2872, 62.72
HEXT, EQ, 23-Jul-2025,859.9,862.0,869.15,857.95,860.9,861.05,861.58,430528.0,3709.34,24801.0, 289474, 67.24
HFCL, EQ, 23-Jul-2025,80.32,80.64,81.62,79.87,80.85,80.71,80.61,6175205.0,4977.53,25349.0, 1921457, 31.12
HGINFRA, EQ, 23-Jul-2025,1079.3,1079.8,1090.0,1069.5,1076.0,1084.5,1078.7,49141.0,530.08,6593.0, 22692, 46.18
HGS, EQ, 23-Jul-2025,590.05,590.9,604.55,586.05,599.95,599.05,596.52,21609.0,128.9,2999.0, 8452, 39.11
HIKAL, EQ, 23-Jul-2025,337.95,339.4,343.5,338.35,342.2,342.15,341.54,152167.0,519.71,5195.0, 92487, 60.78
HIMATSEIDE, EQ, 23-Jul-2025,154.42,155.0,158.25,152.81,156.25,156.57,156.15,442327.0,690.68,6101.0, 152870, 34.56
HINDALCO, EQ, 23-Jul-2025,690.05,692.0,696.0,689.6,694.0,695.4,692.95,3640968.0,25229.91,57406.0, 2434003, 66.85
HINDCOMPOS, EQ, 23-Jul-2025,492.3,496.0,510.0,494.55,504.0,501.1,501.63,10281.0,51.57,934.0, 5499, 53.49
HINDCON, EQ, 23-Jul-2025,35.49,35.95,35.95,34.74,35.0,35.04,35.19,18863.0,6.64,366.0, 12717, 67.42
HINDCOPPER, EQ, 23-Jul-2025,271.95,273.0,279.9,272.0,275.9,276.05,276.01,6744816.0,18616.38,42847.0, 2212375, 32.80
HINDOILEXP, EQ, 23-Jul-2025,167.72,168.8,169.25,167.09,168.25,168.61,168.01,184652.0,310.23,2673.0, 79203, 42.89
HINDPETRO, EQ, 23-Jul-2025,429.25,430.5,436.0,428.35,435.4,434.5,431.91,2793895.0,12067.0,26519.0, 1774214, 63.50
HINDUNILVR, EQ, 23-Jul-2025,2479.7,2481.0,2487.0,2442.0,2456.8,2450.4,2453.22,1320795.0,32401.99,54984.0, 996337, 75.43
HINDWAREAP, EQ, 23-Jul-2025,264.3,266.95,267.6,260.0,262.05,263.8,262.29,53013.0,139.05,2220.0, 36880, 69.57
HINDZINC, EQ, 23-Jul-2025,443.2,446.1,449.0,443.3,446.5,446.85,446.26,1808120.0,8068.99,24321.0, 990131, 54.76
HIRECT, EQ, 23-Jul-2025,1330.2,1330.2,1332.0,1299.5,1300.0,1309.8,1313.1,29325.0,385.07,3306.0, 16330, 55.69
HISARMETAL, EQ, 23-Jul-2025,196.2,196.55,216.17,195.61,209.0,208.5,209.38,113301.0,237.23,4262.0, 46096, 40.68
HITECH, EQ, 23-Jul-2025,96.33,96.85,96.85,95.01,95.48,95.32,95.58,805595.0,769.98,5306.0, 438620, 54.45
HITECHCORP, EQ, 23-Jul-2025,203.82,203.11,204.44,201.15,203.97,203.13,203.01,6195.0,12.58,343.0, 3004, 48.49
HLEGLAS, EQ, 23-Jul-2025,413.0,415.2,427.4,409.2,422.0,423.05,421.3,110696.0,466.36,4699.0, 49709, 44.91
HLVLTD, EQ, 23-Jul-2025,13.16,13.29,13.32,13.12,13.25,13.2,13.2,478543.0,63.19,1001.0, 199726, 41.74
HMAAGRO, EQ, 23-Jul-2025,30.67,30.67,30.7,30.11,30.55,30.57,30.37,213616.0,64.88,1142.0, 132100, 61.84
HMVL, EQ, 23-Jul-2025,88.96,89.6,90.13,88.1,88.9,88.9,88.68,10242.0,9.08,233.0, 7810, 76.25
HNDFDS, EQ, 23-Jul-2025,573.2,573.25,574.25,558.7,562.7,562.05,564.66,45821.0,258.73,4365.0, 28808, 62.87
HNGSNGBEES, EQ, 23-Jul-2025,425.63,427.76,446.0,427.34,435.9,436.58,438.41,787261.0,3451.46,15016.0, 502468, 63.82
HOMEFIRST, EQ, 23-Jul-2025,1393.4,1399.4,1413.4,1374.0,1409.2,1407.6,1388.82,259868.0,3609.11,13530.0, 196479, 75.61
HONASA, EQ, 23-Jul-2025,284.3,285.0,285.65,272.55,274.4,274.25,276.2,537108.0,1483.47,17352.0, 269869, 50.24
HONAUT, EQ, 23-Jul-2025,40655.0,40655.0,40870.0,40210.0,40500.0,40530.0,40471.48,2097.0,848.69,1097.0, 785, 37.43
HONDAPOWER, EQ, 23-Jul-2025,2983.4,2982.8,2997.9,2912.8,2925.1,2927.5,2939.9,5129.0,150.79,1616.0, 2837, 55.31
HPAL, EQ, 23-Jul-2025,50.59,50.9,51.0,50.1,50.7,50.55,50.55,111028.0,56.12,1307.0, 65449, 58.95
HPIL, EQ, 23-Jul-2025,139.01,138.99,141.31,138.1,140.3,140.76,140.08,783.0,1.1,102.0, 334, 42.66
HPL, EQ, 23-Jul-2025,594.8,595.0,597.15,558.75,582.4,582.45,577.71,524014.0,3027.28,29227.0, 168727, 32.20
HSCL, EQ, 23-Jul-2025,513.15,516.8,518.9,506.8,514.6,514.85,513.84,1180014.0,6063.34,18572.0, 430218, 36.46
HUBTOWN, EQ, 23-Jul-2025,298.5,299.95,300.2,290.35,297.0,296.8,295.59,658714.0,1947.12,6590.0, 350641, 53.23
HUDCO, EQ, 23-Jul-2025,225.46,226.5,226.5,222.3,225.13,225.22,224.17,3436651.0,7703.98,33992.0, 1125060, 32.74
HUHTAMAKI, EQ, 23-Jul-2025,230.4,236.0,238.5,221.25,223.6,223.03,227.54,644102.0,1465.56,8103.0, 224333, 34.83
HYUNDAI, EQ, 23-Jul-2025,2114.9,2118.1,2136.2,2100.0,2116.0,2117.1,2120.42,265233.0,5624.06,21600.0, 140588, 53.01
ICEMAKE, EQ, 23-Jul-2025,811.1,814.75,814.75,798.0,807.0,803.6,803.68,12354.0,99.29,1286.0, 5526, 44.73
ICICIB22, EQ, 23-Jul-2025,109.04,110.5,110.5,107.7,109.4,109.45,109.15,306173.0,334.18,2298.0, 254777, 83.21
ICICIBANK, EQ, 23-Jul-2025,1473.6,1482.9,1490.0,1472.6,1486.6,1488.6,1483.02,11974174.0,177578.9,184240.0, 10069740, 84.10
ICICIGI, EQ, 23-Jul-2025,1962.3,1962.3,1973.4,1932.0,1935.3,1936.8,1942.03,468985.0,9107.81,46113.0, 329931, 70.35
ICICIPRULI, EQ, 23-Jul-2025,625.1,628.4,632.2,625.2,629.95,628.9,627.8,618170.0,3880.87,24420.0, 384757, 62.24
ICIL, EQ, 23-Jul-2025,297.2,297.2,299.65,294.2,295.75,296.7,296.81,103668.0,307.7,4317.0, 42645, 41.14
ICRA, EQ, 23-Jul-2025,6778.0,6744.0,6851.0,6699.5,6835.0,6792.5,6771.22,3327.0,225.28,863.0, 1356, 40.76
IDBI, EQ, 23-Jul-2025,95.26,95.95,97.7,95.7,97.5,97.38,96.81,7322103.0,7088.55,28702.0, 2367998, 32.34
IDEA, EQ, 23-Jul-2025,7.37,7.42,7.52,7.37,7.49,7.48,7.45,268204946.0,19973.05,140252.0, 44879481, 16.73
IDEAFORGE, EQ, 23-Jul-2025,544.95,520.0,520.0,500.0,500.95,500.9,508.48,1112628.0,5657.54,34039.0, 448797, 40.34
IDFCFIRSTB, EQ, 23-Jul-2025,72.44,72.59,73.2,71.83,72.69,72.7,72.54,16255180.0,11792.1,61348.0, 7954255, 48.93
IDFNIFTYET, EQ, 23-Jul-2025,274.8,275.01,276.06,273.95,276.06,274.85,275.24,171.0,0.47,16.0, 150, 87.72
IEX, EQ, 23-Jul-2025,192.56,192.7,193.41,186.61,187.9,187.89,188.41,9214590.0,17360.92,61591.0, 3860902, 41.90
IFBIND, EQ, 23-Jul-2025,1389.6,1399.8,1399.8,1348.8,1355.1,1357.0,1370.15,36702.0,502.87,3564.0, 22088, 60.18
IFCI, EQ, 23-Jul-2025,60.24,60.44,62.38,60.06,61.72,61.81,61.55,7721588.0,4752.39,28603.0, 2576741, 33.37
IFGLEXPOR, EQ, 23-Jul-2025,266.0,264.5,266.9,257.4,262.2,261.45,261.01,39098.0,102.05,3159.0, 18090, 46.27
IGARASHI, EQ, 23-Jul-2025,588.6,593.0,595.2,580.5,587.0,587.3,586.55,29028.0,170.26,2226.0, 13829, 47.64
IGCL, EQ, 23-Jul-2025,116.51,118.49,119.5,115.7,117.4,117.61,117.73,991094.0,1166.79,9220.0, 503778, 50.83
IGIL, EQ, 23-Jul-2025,394.4,396.5,407.95,394.5,406.0,404.9,402.88,1157102.0,4661.77,38149.0, 481666, 41.63
IGL, EQ, 23-Jul-2025,212.88,214.07,215.49,209.36,210.75,210.39,211.26,4676390.0,9879.22,63795.0, 2479543, 53.02
IGPL, EQ, 23-Jul-2025,491.65,492.0,496.95,485.5,488.0,487.75,489.37,37798.0,184.97,2255.0, 21023, 55.62
IIFL, EQ, 23-Jul-2025,529.8,530.0,536.5,523.1,535.0,533.85,529.4,801217.0,4241.66,19799.0, 308627, 38.52
IIFLCAPS, EQ, 23-Jul-2025,324.85,328.0,328.0,320.2,324.0,324.75,323.35,230215.0,744.4,6056.0, 116663, 50.68
IKIO, EQ, 23-Jul-2025,210.75,211.75,211.75,209.0,209.22,209.58,209.93,31203.0,65.5,1359.0, 17440, 55.89
IKS, EQ, 23-Jul-2025,1579.4,1584.9,1613.0,1575.4,1608.0,1604.6,1599.1,161800.0,2587.35,10489.0, 72557, 44.84
IMAGICAA, EQ, 23-Jul-2025,66.64,66.96,67.69,65.72,66.9,66.99,66.7,1174890.0,783.69,5217.0, 688948, 58.64
IMFA, EQ, 23-Jul-2025,769.3,771.2,775.5,754.6,761.95,760.45,763.57,102566.0,783.16,6399.0, 58833, 57.36
IMPAL, EQ, 23-Jul-2025,1103.1,1092.1,1111.9,1083.5,1094.6,1091.9,1093.21,1924.0,21.03,428.0, 1080, 56.13
INDBANK, EQ, 23-Jul-2025,34.4,34.39,34.8,34.2,34.5,34.28,34.43,16390.0,5.64,359.0, 10846, 66.17
INDGN, EQ, 23-Jul-2025,550.4,553.4,561.65,550.45,559.5,558.95,556.56,284072.0,1581.02,19792.0, 149423, 52.60
INDHOTEL, EQ, 23-Jul-2025,756.3,756.6,758.2,746.3,754.5,754.4,751.95,2528008.0,19009.26,58635.0, 1501628, 59.40
INDIACEM, EQ, 23-Jul-2025,370.95,368.6,374.1,357.25,365.05,370.2,364.81,1495053.0,5454.06,26486.0, 390168, 26.10
INDIAGLYCO, EQ, 23-Jul-2025,1790.2,1787.0,1815.0,1749.1,1777.0,1772.4,1782.87,151462.0,2700.37,16126.0, 79784, 52.68
INDIAMART, EQ, 23-Jul-2025,2552.0,2550.0,2607.6,2536.0,2604.0,2591.0,2580.31,91750.0,2367.43,15162.0, 55788, 60.80
INDIANB, EQ, 23-Jul-2025,627.9,629.95,631.45,622.1,625.35,624.4,624.44,1452631.0,9070.87,36171.0, 910722, 62.69
INDIANCARD, EQ, 23-Jul-2025,314.35,314.55,315.4,309.3,314.9,310.65,312.05,3455.0,10.78,334.0, 2017, 58.38
INDIANHUME, EQ, 23-Jul-2025,432.0,433.4,439.2,428.25,432.35,434.5,433.98,33035.0,143.36,3134.0, 14280, 43.23
INDIASHLTR, EQ, 23-Jul-2025,977.4,979.65,985.2,957.0,960.0,959.7,965.44,161818.0,1562.25,11303.0, 92458, 57.14
INDIGO, EQ, 23-Jul-2025,5948.0,5925.0,5957.0,5815.0,5900.0,5897.0,5873.24,585120.0,34365.48,66258.0, 337308, 57.65
INDIGOPNTS, EQ, 23-Jul-2025,1200.1,1202.0,1205.0,1199.6,1200.0,1200.4,1200.28,24152.0,289.89,2356.0, 17849, 73.90
INDNIPPON, EQ, 23-Jul-2025,805.5,811.5,813.0,790.25,800.0,798.7,802.62,35050.0,281.32,3101.0, 17118, 48.84
INDOAMIN, EQ, 23-Jul-2025,160.15,161.69,161.69,158.45,159.49,158.9,159.09,62712.0,99.77,1706.0, 31454, 50.16
INDOBORAX, EQ, 23-Jul-2025,238.25,237.0,248.0,236.52,243.45,244.52,243.69,162171.0,395.19,2880.0, 89411, 55.13
INDOCO, EQ, 23-Jul-2025,310.7,310.7,314.35,310.1,310.1,311.15,311.69,20600.0,64.21,1673.0, 10854, 52.69
INDOFARM, EQ, 23-Jul-2025,204.86,206.5,213.4,202.1,210.9,210.22,210.21,180488.0,379.4,3310.0, 108796, 60.28
INDOSTAR, EQ, 23-Jul-2025,309.65,310.0,310.0,304.0,304.5,304.55,306.23,108929.0,333.57,4687.0, 63422, 58.22
INDOTECH, EQ, 23-Jul-2025,1882.2,1892.2,1894.2,1851.0,1866.0,1864.1,1867.1,14345.0,267.84,3094.0, 9039, 63.01
INDOUS, EQ, 23-Jul-2025,188.07,182.55,182.56,178.66,178.66,178.66,179.61,12100.0,21.73,212.0, 9600, 79.34
INDOWIND, EQ, 23-Jul-2025,19.13,19.47,19.47,18.8,18.89,18.94,18.97,245016.0,46.48,905.0, 155901, 63.63
INDRAMEDCO, EQ, 23-Jul-2025,471.1,471.9,476.45,469.05,473.6,471.95,472.64,84907.0,401.3,5196.0, 43206, 50.89
INDSWFTLTD, EQ, 23-Jul-2025,17.94,18.5,18.5,17.15,17.78,17.36,17.62,126811.0,22.35,775.0, 61117, 48.20
INDTERRAIN, EQ, 23-Jul-2025,39.41,39.6,42.89,39.6,42.16,42.15,41.57,366870.0,152.5,3117.0, 177568, 48.40
INDUSINDBK, EQ, 23-Jul-2025,843.2,849.0,854.0,841.8,851.25,851.15,848.73,2623940.0,22270.1,58250.0, 950210, 36.21
INDUSTOWER, EQ, 23-Jul-2025,396.3,396.3,406.65,394.6,406.5,405.25,400.78,4580827.0,18358.85,50700.0, 2947798, 64.35
INFIBEAM, EQ, 23-Jul-2025,16.16,16.25,16.49,16.12,16.49,16.45,16.35,14560249.0,2381.14,13501.0, 7557117, 51.90
INFOBEAN, EQ, 23-Jul-2025,448.55,518.55,538.25,512.65,538.25,538.25,533.05,1736049.0,9254.07,17453.0, 412391, 23.75
INFRABEES, EQ, 23-Jul-2025,946.07,946.08,959.0,942.37,957.39,951.51,948.1,7567.0,71.74,391.0, 4321, 57.10
INFRAIETF, EQ, 23-Jul-2025,93.9,93.98,94.68,93.61,94.68,94.56,94.2,83185.0,78.36,7879.0, 68406, 82.23
INFY, EQ, 23-Jul-2025,1570.9,1576.3,1591.9,1550.0,1558.9,1574.5,1580.42,8035026.0,126987.18,173368.0, 5648616, 70.30
INGERRAND, EQ, 23-Jul-2025,4063.5,4063.5,4121.3,4044.1,4075.0,4071.3,4078.67,9617.0,392.25,2810.0, 4995, 51.94
INNOVACAP, EQ, 23-Jul-2025,910.7,913.8,915.0,895.0,898.0,897.3,903.09,19082.0,172.33,3391.0, 9875, 51.75
INNOVANA, EQ, 23-Jul-2025,586.55,584.6,592.25,560.35,570.5,573.0,578.02,15939.0,92.13,1839.0, 7809, 48.99
