SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
RELCHEMQ, EQ, 18-Jul-2025, 180.68, 183.00, 188.95, 179.05, 188.00, 187.84, 184.65, 17393, 32.12, 563, 8730, 50.19
RELIABLE, EQ, 18-Jul-2025, 73.56, 73.06, 75.00, 73.06, 74.30, 74.28, 74.44, 4591, 3.42, 212, 2873, 62.58
RELIANCE, EQ, 18-Jul-2025, 1476.40, 1484.80, 1484.80, 1469.10, 1476.00, 1476.00, 1475.20, 10296318, 151891.04, 222241, 7806111, 75.81
RELIGARE, EQ, 18-Jul-2025, 269.86, 269.90, 271.59, 264.42, 268.30, 268.98, 268.56, 1042336, 2799.31, 16023, 519521, 49.84
RELINFRA, BE, 18-Jul-2025, 396.35, 396.35, 400.00, 385.00, 392.00, 390.30, 392.02, 1167972, 4578.73, 8591, -, -
RELTD, BE, 18-Jul-2025, 138.28, 136.15, 138.12, 133.15, 135.50, 135.98, 135.78, 30494, 41.40, 253, -, -
REMSONSIND, EQ, 18-Jul-2025, 134.38, 134.85, 134.90, 132.12, 133.29, 133.32, 133.68, 144229, 192.80, 1500, 31538, 21.87
REMUS, SM, 18-Jul-2025, 912.90, 930.00, 993.95, 925.00, 984.00, 978.75, 960.45, 17500, 168.08, 130, 12800, 73.14
RENUKA, EQ, 18-Jul-2025, 32.36, 32.44, 32.44, 31.85, 31.95, 31.95, 32.02, 2317843, 742.22, 8703, 1044917, 45.08
REPCOHOME, EQ, 18-Jul-2025, 452.05, 449.80, 453.90, 443.15, 446.30, 448.75, 448.80, 149545, 671.15, 6858, 71864, 48.06
REPL, EQ, 18-Jul-2025, 170.22, 174.26, 174.26, 168.30, 169.60, 169.04, 170.11, 7951, 13.53, 275, 5608, 70.53
REPRO, EQ, 18-Jul-2025, 577.70, 577.55, 584.05, 570.50, 572.50, 577.40, 576.01, 6827, 39.32, 540, 4389, 64.29
RESPONIND, EQ, 18-Jul-2025, 241.37, 242.20, 242.20, 234.21, 240.00, 239.66, 239.23, 61076, 146.11, 2337, 27826, 45.56
RETAIL, EQ, 18-Jul-2025, 36.10, 35.69, 36.95, 35.34, 35.92, 35.96, 36.13, 7396, 2.67, 448, 321, 4.34
REXPIPES, ST, 18-Jul-2025, 135.50, 137.80, 138.20, 132.80, 132.80, 132.80, 135.40, 8000, 10.83, 4, 8000, 100.00
REXPRO, SM, 18-Jul-2025, 82.15, 81.05, 83.65, 81.05, 83.65, 83.65, 81.96, 5000, 4.10, 5, 3000, 60.00
RGL, EQ, 18-Jul-2025, 120.44, 120.49, 120.65, 118.00, 120.00, 119.62, 119.65, 201901, 241.57, 2387, 38472, 19.05
RHFL, BE, 18-Jul-2025, 5.39, 5.39, 5.39, 5.28, 5.28, 5.28, 5.32, 1255444, 66.77, 1891, -, -
RHIM, EQ, 18-Jul-2025, 478.45, 479.00, 486.55, 472.00, 481.05, 482.85, 479.45, 139836, 670.45, 8673, 50866, 36.38
RHL, EQ, 18-Jul-2025, 269.85, 271.85, 271.85, 263.10, 264.25, 265.30, 266.25, 7396, 19.69, 660, 4364, 59.00
RICHA, ST, 18-Jul-2025, 79.70, 79.70, 79.70, 79.70, 79.70, 79.70, 79.70, 1000, 0.80, 1, 1000, 100.00
RICOAUTO, EQ, 18-Jul-2025, 76.46, 76.61, 76.90, 74.50, 75.55, 75.50, 75.34, 338592, 255.09, 3906, 168646, 49.81
RIIL, EQ, 18-Jul-2025, 961.75, 966.95, 967.00, 952.00, 959.00, 958.30, 959.72, 71299, 684.27, 3274, 25010, 35.08
RILINFRA, ST, 18-Jul-2025, 39.90, 39.90, 40.50, 39.60, 39.80, 39.90, 39.95, 7300, 2.92, 44, 7100, 97.26
RISHABH, EQ, 18-Jul-2025, 298.10, 295.10, 301.90, 294.40, 298.15, 299.85, 299.43, 25835, 77.36, 1177, 12809, 49.58
RITCO, EQ, 18-Jul-2025, 309.05, 310.70, 317.10, 307.00, 309.80, 310.85, 311.33, 127065, 395.59, 2999, 59323, 46.69
RITES, EQ, 18-Jul-2025, 277.55, 277.80, 278.65, 274.00, 275.30, 275.10, 275.62, 327615, 902.98, 9405, 146582, 44.74
RKDL, EQ, 18-Jul-2025, 29.45, 29.50, 30.39, 29.10, 29.52, 29.77, 29.54, 18827, 5.56, 303, 13620, 72.34
RKEC, EQ, 18-Jul-2025, 75.54, 75.32, 75.79, 74.50, 74.80, 74.98, 74.96, 13497, 10.12, 281, 9583, 71.00
RKFORGE, EQ, 18-Jul-2025, 644.75, 647.90, 650.90, 633.00, 640.45, 643.90, 641.33, 586494, 3761.39, 20857, 257041, 43.83
RKSWAMY, EQ, 18-Jul-2025, 175.87, 175.82, 179.10, 175.51, 178.00, 177.49, 176.96, 29650, 52.47, 1348, 11817, 39.85
RMDRIP, SM, 18-Jul-2025, 589.60, 594.00, 600.00, 590.00, 590.00, 590.00, 594.67, 8000, 47.57, 28, 6000, 75.00
RML, EQ, 18-Jul-2025, 891.55, 896.00, 898.00, 883.75, 886.00, 887.60, 889.94, 12347, 109.88, 1328, 6032, 48.85
RNFI, SM, 18-Jul-2025, 273.70, 271.00, 273.00, 267.00, 270.60, 269.30, 269.16, 22800, 61.37, 33, 15600, 68.42
ROCKINGDCE, ST, 18-Jul-2025, 171.20, 169.00, 169.00, 169.00, 169.00, 169.00, 169.00, 500, 0.85, 2, 500, 100.00
ROHLTD, EQ, 18-Jul-2025, 414.05, 415.00, 433.95, 412.55, 428.00, 428.70, 424.68, 360989, 1533.05, 8633, 161584, 44.76
ROLEXRINGS, EQ, 18-Jul-2025, 1518.30, 1519.90, 1533.00, 1488.00, 1492.40, 1491.50, 1504.24, 18116, 272.51, 3647, 10825, 59.75
ROLLT, BE, 18-Jul-2025, 1.70, 1.76, 1.78, 1.68, 1.77, 1.74, 1.73, 262555, 4.54, 260, -, -
ROLTA, BZ, 18-Jul-2025, 2.45, 2.52, 2.57, 2.45, 2.57, 2.57, 2.54, 152536, 3.87, 121, -, -
ROML, BE, 18-Jul-2025, 53.41, 53.99, 53.99, 52.20, 53.00, 52.79, 52.64, 3821, 2.01, 51, -, -
ROSSARI, EQ, 18-Jul-2025, 738.80, 743.75, 745.75, 730.00, 744.05, 743.30, 738.37, 89394, 660.06, 6087, 51354, 57.45
ROSSELLIND, EQ, 18-Jul-2025, 67.82, 67.82, 69.19, 67.25, 68.50, 68.82, 68.27, 21756, 14.85, 792, 12683, 58.30
ROSSTECH, EQ, 18-Jul-2025, 476.60, 476.60, 482.45, 460.00, 465.00, 464.25, 470.21, 28392, 133.50, 1736, 17734, 62.46
ROTO, EQ, 18-Jul-2025, 96.05, 96.70, 97.35, 94.05, 94.70, 94.45, 95.07, 392122, 372.79, 4924, 156289, 39.86
ROUTE, EQ, 18-Jul-2025, 1009.60, 998.00, 998.00, 956.20, 958.90, 959.60, 969.97, 478485, 4641.14, 32630, 210221, 43.93
ROXHITECH, ST, 18-Jul-2025, 46.00, 47.00, 47.00, 45.00, 45.85, 45.85, 45.99, 24000, 11.04, 13, 19200, 80.00
ROYALARC, ST, 18-Jul-2025, 157.55, 154.00, 164.00, 154.00, 161.00, 161.00, 159.75, 4800, 7.67, 4, 4800, 100.00
RPEL, EQ, 18-Jul-2025, 698.30, 699.00, 707.25, 687.50, 698.70, 693.75, 695.93, 45938, 319.70, 3597, 26380, 57.43
RPGLIFE, EQ, 18-Jul-2025, 2548.80, 2551.10, 2569.20, 2472.30, 2510.90, 2507.50, 2507.79, 39031, 978.82, 5930, 24982, 64.01
RPOWER, BE, 18-Jul-2025, 65.11, 64.80, 65.00, 63.00, 64.12, 64.02, 64.07, 10004558, 6410.05, 39723, -, -
RPPINFRA, EQ, 18-Jul-2025, 136.50, 136.69, 136.79, 132.20, 135.80, 135.17, 134.37, 49367, 66.33, 994, 30668, 62.12
RPPL, EQ, 18-Jul-2025, 26.71, 27.50, 27.50, 26.51, 26.55, 26.55, 26.69, 33559, 8.96, 313, 23758, 70.79
RPSGVENT, EQ, 18-Jul-2025, 899.95, 907.00, 910.00, 890.00, 891.00, 897.55, 898.91, 23958, 215.36, 2835, 13561, 56.60
RPTECH, EQ, 18-Jul-2025, 305.05, 305.05, 321.00, 304.00, 318.00, 317.65, 315.43, 295391, 931.76, 8267, 121526, 41.14
RRKABEL, EQ, 18-Jul-2025, 1461.80, 1490.00, 1522.00, 1462.50, 1465.20, 1471.50, 1495.82, 1209995, 18099.35, 75882, 223764, 18.49
RSSOFTWARE, BE, 18-Jul-2025, 88.10, 89.00, 89.86, 89.00, 89.86, 89.86, 89.67, 15528, 13.92, 97, -, -
RSWM, EQ, 18-Jul-2025, 168.31, 169.30, 169.79, 166.10, 166.33, 167.37, 167.42, 21065, 35.27, 615, 13676, 64.92
RSYSTEMS, EQ, 18-Jul-2025, 451.85, 451.00, 455.50, 446.00, 449.00, 447.75, 449.52, 87545, 393.53, 4542, 49015, 55.99
RTL, SM, 18-Jul-2025, 67.80, 67.80, 67.80, 66.00, 66.50, 66.50, 66.38, 14000, 9.29, 7, 10000, 71.43
RTNINDIA, EQ, 18-Jul-2025, 61.37, 61.56, 62.37, 60.80, 61.11, 61.18, 61.41, 3496002, 2146.80, 14501, 774258, 22.15
RTNPOWER, EQ, 18-Jul-2025, 15.09, 15.16, 15.43, 14.92, 15.30, 15.17, 15.20, 65768573, 9995.64, 42221, 12381608, 18.83
RUBFILA, EQ, 18-Jul-2025, 86.72, 86.72, 87.70, 85.38, 86.02, 86.07, 86.20, 86651, 74.70, 2411, 48501, 55.97
RUBYMILLS, EQ, 18-Jul-2025, 249.64, 250.12, 253.50, 246.53, 248.10, 248.65, 249.18, 13958, 34.78, 679, 9092, 65.14
RUCHINFRA, BE, 18-Jul-2025, 7.72, 7.56, 7.89, 7.56, 7.68, 7.68, 7.68, 45859, 3.52, 173, -, -
RUCHIRA, EQ, 18-Jul-2025, 139.38, 139.81, 143.38, 139.51, 141.10, 141.41, 141.46, 104936, 148.44, 2298, 39686, 37.82
RULKA, ST, 18-Jul-2025, 136.00, 136.00, 139.45, 134.10, 136.00, 136.00, 135.95, 2700, 3.67, 9, 2400, 88.89
RUPA, EQ, 18-Jul-2025, 221.14, 221.00, 222.13, 216.90, 219.50, 220.13, 219.34, 182527, 400.35, 4745, 96461, 52.85
RUSHIL, EQ, 18-Jul-2025, 28.18, 28.21, 28.34, 27.05, 27.48, 27.45, 27.51, 714330, 196.48, 3252, 477041, 66.78
RUSTOMJEE, EQ, 18-Jul-2025, 646.25, 644.00, 651.95, 631.60, 633.25, 634.65, 636.95, 26864, 171.11, 4108, 13534, 50.38
RVHL, EQ, 18-Jul-2025, 45.80, 47.26, 47.26, 44.15, 45.80, 45.17, 45.66, 18810, 8.59, 368, 14670, 77.99
RVNL, EQ, 18-Jul-2025, 381.45, 381.50, 382.60, 374.90, 374.95, 376.00, 378.11, 2713502, 10260.00, 38096, 1112651, 41.00
RVTH, BE, 18-Jul-2025, 990.35, 1010.15, 1010.15, 1010.15, 1010.15, 1010.15, 1010.15, 334, 3.37, 10, -, -
S&SPOWER, BE, 18-Jul-2025, 419.80, 411.40, 411.40, 411.40, 411.40, 411.40, 411.40, 482, 1.98, 12, -, -
SAAKSHI, ST, 18-Jul-2025, 202.35, 200.55, 202.70, 199.00, 202.00, 201.55, 200.66, 10200, 20.47, 17, 7800, 76.47
SABAR, ST, 18-Jul-2025, 4.75, 4.80, 4.80, 4.80, 4.80, 4.80, 4.80, 10000, 0.48, 2, 10000, 100.00
SABEVENTS, BE, 18-Jul-2025, 7.07, 7.07, 7.42, 7.07, 7.42, 7.42, 7.41, 25830, 1.91, 70, -, -
SABTNL, BE, 18-Jul-2025, 1101.65, 1046.60, 1046.60, 1046.60, 1046.60, 1046.60, 1046.60, 1077, 11.27, 104, -, -
SACHEEROME, SM, 18-Jul-2025, 186.80, 190.00, 190.00, 181.15, 183.60, 184.75, 185.36, 133200, 246.90, 90, 57600, 43.24
SADBHAV, EQ, 18-Jul-2025, 14.05, 14.14, 14.24, 13.50, 13.75, 13.69, 13.71, 406955, 55.81, 2063, 226475, 55.65
SADBHIN, EQ, 18-Jul-2025, 4.84, 4.86, 4.94, 4.86, 4.88, 4.87, 4.88, 46551, 2.27, 285, 42580, 91.47
SADHAV, ST, 18-Jul-2025, 125.95, 123.45, 123.45, 123.45, 123.45, 123.45, 123.45, 3600, 4.44, 5, 3600, 100.00
SADHNANIQ, BE, 18-Jul-2025, 7.47, 7.32, 7.41, 7.32, 7.40, 7.40, 7.33, 3588504, 263.05, 858, -, -
SAFARI, EQ, 18-Jul-2025, 2213.30, 2213.30, 2226.70, 2183.20, 2207.30, 2199.90, 2201.19, 11606, 255.47, 3793, 4666, 40.20
SAFEENTP, SM, 18-Jul-2025, 212.35, 217.45, 233.95, 211.00, 229.00, 229.50, 226.20, 575000, 1300.66, 390, 376000, 65.39
SAGARDEEP, EQ, 18-Jul-2025, 30.66, 31.27, 31.27, 29.81, 30.00, 29.96, 30.04, 21467, 6.45, 148, 18432, 85.86
SAGCEM, EQ, 18-Jul-2025, 253.48, 254.50, 273.85, 253.01, 265.25, 268.48, 264.90, 1223487, 3240.98, 22857, 681873, 55.73
SAGILITY, EQ, 18-Jul-2025, 44.88, 45.05, 45.13, 44.01, 44.15, 44.17, 44.57, 15874704, 7075.73, 33107, 6942030, 43.73
SAH, BE, 18-Jul-2025, 119.75, 120.00, 120.50, 119.00, 119.50, 119.37, 120.00, 7214, 8.66, 133, -, -
SAHAJSOLAR, ST, 18-Jul-2025, 256.75, 258.00, 260.00, 256.00, 256.50, 256.60, 257.86, 20800, 53.63, 43, 18000, 86.54
SAHANA, SM, 18-Jul-2025, 1368.25, 1368.25, 1368.25, 1321.80, 1329.00, 1327.55, 1344.33, 7125, 95.78, 53, 5625, 78.95
SAHASRA, ST, 18-Jul-2025, 284.10, 284.10, 293.45, 282.90, 284.00, 284.95, 285.77, 30000, 85.73, 72, 28800, 96.00
SAHYADRI, EQ, 18-Jul-2025, 305.80, 305.95, 313.55, 305.25, 310.00, 308.45, 308.73, 4110, 12.69, 528, 2776, 67.54
SAIL, EQ, 18-Jul-2025, 133.60, 133.46, 136.75, 133.41, 136.63, 136.45, 135.41, 10612550, 14370.07, 47259, 3852410, 36.30
SAILIFE, EQ, 18-Jul-2025, 823.30, 828.50, 839.00, 813.25, 818.10, 815.20, 820.39, 323392, 2653.09, 17253, 159499, 49.32
SAJHOTELS, SM, 18-Jul-2025, 63.00, 64.70, 64.75, 64.70, 64.75, 64.75, 64.71, 12000, 7.77, 4, 12000, 100.00
SAKAR, BE, 18-Jul-2025, 355.05, 365.00, 365.00, 348.00, 357.00, 353.40, 356.62, 5419, 19.33, 119, -, -
SAKHTISUG, EQ, 18-Jul-2025, 25.42, 25.65, 26.24, 25.03, 25.11, 25.34, 25.30, 69462, 17.57, 580, 32793, 47.21
SAKSOFT, EQ, 18-Jul-2025, 243.89, 245.95, 245.95, 235.00, 235.88, 235.95, 238.43, 451421, 1076.32, 10901, 175459, 38.87
SAKUMA, BE, 18-Jul-2025, 2.92, 2.94, 2.94, 2.85, 2.89, 2.89, 2.90, 1069665, 30.97, 1356, -, -
SALASAR, EQ, 18-Jul-2025, 7.68, 7.73, 7.86, 7.57, 7.80, 7.81, 7.69, 9902278, 761.47, 6947, 4667122, 47.13
SALONA, EQ, 18-Jul-2025, 265.80, 267.70, 269.90, 261.10, 261.70, 267.10, 265.73, 1885, 5.01, 104, 737, 39.10
SALSTEEL, EQ, 18-Jul-2025, 16.79, 16.79, 17.10, 16.68, 16.73, 16.80, 16.80, 39976, 6.72, 372, 24143, 60.39
SALZERELEC, EQ, 18-Jul-2025, 854.30, 861.15, 864.95, 846.20, 851.15, 852.10, 853.12, 52551, 448.32, 3734, 29937, 56.97
SAMAY, SM, 18-Jul-2025, 34.00, 33.65, 33.65, 33.35, 33.35, 33.35, 33.53, 28000, 9.39, 7, 28000, 100.00
SAMBHAAV, EQ, 18-Jul-2025, 7.04, 7.04, 7.16, 6.97, 7.05, 6.99, 7.03, 32812, 2.31, 252, 19720, 60.10
SAMBHV, EQ, 18-Jul-2025, 125.93, 126.75, 129.60, 124.90, 127.01, 126.69, 127.40, 5446456, 6938.84, 20421, 1248528, 22.92
SAMHI, EQ, 18-Jul-2025, 244.63, 244.59, 248.50, 241.00, 245.63, 245.82, 244.76, 991585, 2427.00, 22827, 466255, 47.02
SAMMAANCAP, EQ, 18-Jul-2025, 130.93, 132.03, 136.90, 130.24, 136.15, 136.12, 134.09, 27618941, 37034.39, 84255, 11757971, 42.57
SAMPANN, EQ, 18-Jul-2025, 34.44, 33.31, 33.90, 32.71, 32.71, 32.71, 33.01, 236588, 78.10, 1045, 121386, 51.31
SANATHAN, EQ, 18-Jul-2025, 544.70, 550.00, 559.00, 543.00, 552.10, 554.05, 549.55, 72681, 399.42, 3651, 36743, 50.55
SANDESH, EQ, 18-Jul-2025, 1141.40, 1148.40, 1160.00, 1140.50, 1140.50, 1152.60, 1148.92, 763, 8.77, 101, 605, 79.29
SANDHAR, EQ, 18-Jul-2025, 522.85, 526.85, 526.85, 505.00, 515.50, 511.45, 512.32, 84835, 434.63, 6408, 44355, 52.28
SANDUMA, EQ, 18-Jul-2025, 471.80, 472.30, 488.70, 469.40, 479.00, 477.00, 479.13, 326359, 1563.68, 12303, 83576, 25.61
SANGAMIND, EQ, 18-Jul-2025, 475.20, 475.20, 478.00, 458.30, 464.20, 466.60, 464.52, 30633, 142.30, 2107, 14174, 46.27
SANGANI, SM, 18-Jul-2025, 68.00, 65.00, 66.60, 65.00, 66.60, 66.60, 65.78, 12000, 7.89, 4, 6000, 50.00
SANGHIIND, EQ, 18-Jul-2025, 66.58, 66.78, 67.58, 66.38, 66.51, 66.57, 66.88, 297180, 198.76, 2371, 117218, 39.44
SANGHVIMOV, EQ, 18-Jul-2025, 272.20, 273.95, 274.05, 267.05, 268.50, 268.20, 269.16, 158023, 425.34, 5763, 104463, 66.11
SANGINITA, EQ, 18-Jul-2025, 10.40, 10.40, 10.64, 10.31, 10.64, 10.53, 10.45, 11044, 1.15, 134, 8634, 78.18
SANOFI, EQ, 18-Jul-2025, 5972.00, 5972.00, 6044.50, 5915.00, 5922.00, 5951.00, 5968.51, 23027, 1374.37, 4266, 19635, 85.27
SANOFICONR, EQ, 18-Jul-2025, 5127.50, 5150.00, 5150.00, 5060.00, 5060.00, 5090.50, 5089.21, 1431, 72.83, 832, 737, 51.50
SANSERA, EQ, 18-Jul-2025, 1382.20, 1382.20, 1388.00, 1351.00, 1354.50, 1357.40, 1367.71, 26679, 364.89, 3723, 13086, 49.05
SANSTAR, EQ, 18-Jul-2025, 98.08, 98.08, 98.80, 95.60, 96.00, 96.06, 96.68, 334223, 323.14, 4303, 140575, 42.06
SANWARIA, BZ, 18-Jul-2025, 0.36, 0.36, 0.37, 0.35, 0.35, 0.36, 0.36, 926643, 3.37, 209, -, -
SAPPHIRE, EQ, 18-Jul-2025, 342.50, 342.50, 368.00, 338.00, 339.55, 342.10, 355.05, 4645546, 16494.24, 82775, 760183, 16.36
SARDAEN, EQ, 18-Jul-2025, 442.95, 443.00, 446.55, 437.00, 441.00, 443.00, 442.12, 146634, 648.30, 7305, 72577, 49.50
SAREGAMA, EQ, 18-Jul-2025, 487.10, 490.95, 520.00, 490.10, 509.30, 509.50, 513.44, 6492075, 33332.66, 111780, 412645, 6.36
SARLAPOLY, BE, 18-Jul-2025, 115.35, 118.30, 118.88, 115.50, 116.80, 116.96, 117.32, 93202, 109.35, 611, -, -
SARTELE, SM, 18-Jul-2025, 232.50, 232.50, 233.70, 226.55, 227.00, 227.40, 228.69, 142500, 325.89, 175, 106500, 74.74
SARVESHWAR, EQ, 18-Jul-2025, 8.61, 8.61, 8.70, 8.48, 8.58, 8.53, 8.55, 2332391, 199.41, 3819, 1104273, 47.35
SASKEN, EQ, 18-Jul-2025, 1480.90, 1483.00, 1509.00, 1460.00, 1474.00, 1477.20, 1484.01, 13291, 197.24, 2571, 5454, 41.04
SASTASUNDR, EQ, 18-Jul-2025, 291.80, 297.00, 305.00, 294.65, 297.10, 300.10, 301.50, 34760, 104.80, 2112, 16408, 47.20
SATECH, ST, 18-Jul-2025, 62.65, 62.65, 62.65, 62.00, 62.00, 62.00, 62.08, 8000, 4.97, 7, 8000, 100.00
SATIA, EQ, 18-Jul-2025, 89.77, 90.00, 90.59, 89.15, 89.50, 89.53, 89.86, 70956, 63.76, 1062, 35371, 49.85
SATIN, EQ, 18-Jul-2025, 163.40, 163.05, 164.80, 161.16, 163.55, 164.06, 162.84, 73015, 118.90, 1496, 39620, 54.26
SATIPOLY, ST, 18-Jul-2025, 85.80, 89.90, 89.90, 89.45, 89.45, 89.45, 89.67, 1500, 1.35, 3, 1500, 100.00
SATKARTAR, ST, 18-Jul-2025, 181.20, 181.20, 183.00, 180.00, 183.00, 183.00, 181.07, 4800, 8.69, 6, 4800, 100.00
SAURASHCEM, EQ, 18-Jul-2025, 93.25, 94.00, 95.11, 92.47, 93.50, 93.65, 93.83, 168503, 158.10, 3039, 74701, 44.33
SBC, EQ, 18-Jul-2025, 15.83, 15.82, 17.12, 15.65, 16.64, 16.49, 16.19, 11359840, 1839.51, 8044, 4720300, 41.55
SBCL, EQ, 18-Jul-2025, 587.75, 587.75, 605.00, 582.45, 599.85, 600.45, 598.21, 162780, 973.77, 9997, 98947, 60.79
SBFC, EQ, 18-Jul-2025, 117.59, 117.50, 117.74, 114.67, 115.27, 115.59, 115.84, 1419396, 1644.28, 15879, 696975, 49.10
SBGLP, BE, 18-Jul-2025, 44.22, 44.22, 44.23, 43.58, 43.64, 43.64, 43.67, 17091, 7.46, 40, -, -
SBIBPB, EQ, 18-Jul-2025, 42.00, 42.22, 42.22, 41.59, 41.68, 41.72, 41.73, 29743, 12.41, 119, 27978, 94.07
SBICARD, EQ, 18-Jul-2025, 908.80, 908.10, 908.15, 893.00, 893.25, 894.60, 897.19, 739076, 6630.94, 27049, 375621, 50.82
SBIETFCON, EQ, 18-Jul-2025, 120.66, 121.19, 121.19, 119.83, 120.40, 120.12, 120.18, 4017, 4.83, 140, 3053, 76.00
SBIETFIT, EQ, 18-Jul-2025, 404.03, 414.13, 414.13, 401.89, 404.99, 404.60, 404.18, 8604, 34.78, 203, 6579, 76.46
SBIETFPB, EQ, 18-Jul-2025, 283.90, 282.27, 282.27, 279.31, 280.97, 280.32, 280.66, 9668, 27.13, 181, 9500, 98.26
SBIETFQLTY, EQ, 18-Jul-2025, 225.12, 229.40, 229.40, 223.51, 224.25, 224.25, 224.64, 2705, 6.08, 101, 1912, 70.68
SBILIFE, EQ, 18-Jul-2025, 1802.80, 1799.00, 1802.80, 1754.10, 1787.20, 1788.40, 1777.00, 1600088, 28433.52, 77375, 927633, 57.97
SBIN, EQ, 18-Jul-2025, 829.00, 832.00, 832.65, 820.25, 823.00, 823.35, 823.40, 15387801, 126702.70, 177062, 10967785, 71.28
SBIN, T0, 18-Jul-2025, 829.00, 825.00, 825.00, 825.00, 825.00, 823.35, 825.00, 1, 0.01, 1, 1, 100.00
SBINEQWETF, EQ, 18-Jul-2025, 31.84, 31.89, 31.89, 31.53, 31.74, 31.67, 31.70, 33775, 10.71, 252, 30170, 89.33
SBISILVER, EQ, 18-Jul-2025, 109.81, 110.06, 112.00, 110.05, 111.83, 111.89, 111.59, 559449, 624.27, 1561, 471616, 84.30
SCHAEFFLER, EQ, 18-Jul-2025, 4172.50, 4175.50, 4217.80, 4144.60, 4201.10, 4202.00, 4173.23, 58958, 2460.45, 12116, 43473, 73.74
SCHAND, EQ, 18-Jul-2025, 225.92, 227.10, 227.10, 221.40, 223.61, 224.75, 224.13, 54615, 122.41, 1598, 27506, 50.36
SCHNEIDER, BE, 18-Jul-2025, 903.70, 895.00, 912.00, 875.00, 910.00, 906.80, 902.99, 145785, 1316.43, 6904, -, -
SCI, EQ, 18-Jul-2025, 221.39, 221.40, 222.75, 218.50, 219.40, 219.13, 219.87, 869081, 1910.89, 12367, 280268, 32.25
SCILAL, EQ, 18-Jul-2025, 53.14, 53.65, 53.80, 52.80, 53.37, 53.43, 53.32, 559082, 298.08, 4918, 191211, 34.20
SCML, SM, 18-Jul-2025, 78.00, 78.00, 79.20, 77.25, 79.20, 79.10, 78.24, 6000, 4.69, 6, 5000, 83.33
SCODATUBES, EQ, 18-Jul-2025, 205.99, 208.00, 209.90, 203.51, 206.80, 205.94, 206.63, 786227, 1624.55, 12744, 242781, 30.88
SCPL, EQ, 18-Jul-2025, 302.45, 305.40, 306.95, 300.65, 303.75, 302.50, 302.88, 6377, 19.31, 269, 5058, 79.32
SDBL, EQ, 18-Jul-2025, 154.44, 156.50, 161.59, 155.31, 160.50, 160.26, 159.00, 2642414, 4201.47, 28825, 974901, 36.89
SDL26BEES, EQ, 18-Jul-2025, 131.59, 131.65, 131.69, 131.49, 131.69, 131.60, 131.51, 4673, 6.15, 35, 4298, 91.98
SDREAMS, SM, 18-Jul-2025, 123.05, 121.55, 123.00, 121.30, 121.95, 122.45, 121.79, 11000, 13.40, 11, 8000, 72.73
SEAMECLTD, EQ, 18-Jul-2025, 852.45, 854.00, 861.95, 845.00, 857.95, 853.05, 852.09, 7429, 63.30, 1156, 2767, 37.25
SECMARK, BE, 18-Jul-2025, 143.34, 147.40, 147.40, 138.00, 144.35, 144.35, 141.73, 699, 0.99, 11, -, -
SECURKLOUD, EQ, 18-Jul-2025, 25.15, 24.83, 25.50, 23.50, 25.40, 24.54, 24.39, 51168, 12.48, 699, 25970, 50.75
SEJALLTD, BE, 18-Jul-2025, 494.75, 505.00, 517.95, 480.00, 480.00, 482.10, 483.65, 2725, 13.18, 53, -, -
SEL, SM, 18-Jul-2025, 257.00, 252.55, 256.25, 252.30, 256.25, 256.25, 252.86, 1600, 4.05, 8, 1400, 87.50
SELAN, EQ, 18-Jul-2025, 653.65, 653.00, 665.00, 643.45, 657.00, 655.65, 651.61, 43019, 280.32, 2092, 14797, 34.40
SELECTIPO, EQ, 18-Jul-2025, 49.67, 49.73, 49.75, 49.18, 49.28, 49.31, 49.36, 47651, 23.52, 112, 44567, 93.53
SELMC, BE, 18-Jul-2025, 35.05, 35.22, 35.22, 34.00, 34.97, 34.81, 34.57, 9987, 3.45, 64, -, -
SEMAC, BE, 18-Jul-2025, 540.00, 558.50, 558.50, 523.00, 540.00, 543.15, 539.70, 2956, 15.95, 131, -, -
SENCO, EQ, 18-Jul-2025, 372.85, 375.40, 380.85, 367.00, 368.50, 369.75, 370.23, 1269671, 4700.67, 33824, 848859, 66.86
SENORES, EQ, 18-Jul-2025, 622.20, 623.00, 626.80, 615.00, 625.00, 624.35, 622.24, 166183, 1034.05, 8519, 87550, 52.68
SENSEXADD, EQ, 18-Jul-2025, 84.00, 84.42, 84.42, 83.21, 83.57, 83.55, 83.49, 1962, 1.64, 32, 1300, 66.26
SENSEXETF, EQ, 18-Jul-2025, 84.06, 86.16, 86.16, 83.29, 83.56, 83.55, 83.58, 22321, 18.66, 309, 21450, 96.10
SENSEXIETF, EQ, 18-Jul-2025, 936.61, 936.00, 939.72, 926.92, 935.80, 932.00, 931.46, 14165, 131.94, 884, 8776, 61.96
SEPC, EQ, 18-Jul-2025, 13.39, 13.44, 13.54, 13.25, 13.36, 13.36, 13.37, 5395800, 721.60, 6143, 2257169, 41.83
SEPCPP, E1, 18-Jul-2025, 6.81, 6.85, 6.85, 6.60, 6.69, 6.69, 6.76, 2515005, 170.14, 1129, 2185095, 86.88
